MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%,Rk,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru
613534,13801,Austin Adams,SDP,30,2021,241,0.3153527,7,52.2,241,962,3.991701244813278,574,0.597,0.322,0.2319999999999999,0.261,0.185,0.6779999999999999,0.0,0.4039999999999999,0.6579999999999999,0.519,0.06639004149377593,16,10,0.2863070539419087,69,46,3,12,64,0.15789473684210525,20,4,0,0,0
680735,24604,Austin Cox,KCR,26,2023,149,0.22147651,187,35.2,149,578,3.879194630872483,358,0.619,0.288,0.198,0.243,0.271,0.7120000000000001,0.0,0.441,0.722,0.617,0.04697986577181208,7,6,0.2550335570469799,38,21,5,9,24,0.2727272727272727,6,1,0,0,0
656354,17117,Austin Davis,- - -,29,2022,264,0.24242424,237,111.3,528,2236,4.234848484848484,1386,0.576,0.25266666666666665,0.2433333333333333,0.30866666666666664,0.19566666666666663,0.7473333333333333,0.0,0.42933333333333334,0.6763333333333333,0.5116666666666667,0.06060606060606061,32,16,0.29924242424242425,158,78,6,32,96,0.25,14,14,0,0,0
596295,16561,Austin Gomber,COL,27,2021,488,0.23155738,388,115.1,488,1851,3.793032786885246,1211,0.654,0.291,0.185,0.25,0.273,0.7090000000000001,0.0,0.4639999999999999,0.7390000000000001,0.654,0.040983606557377046,20,13,0.2930327868852459,143,80,9,28,85,0.24778761061946902,26,5,0,0,0
596295,16561,Austin Gomber,COL,28,2022,529,0.17958412,370,124.2,532,2059,3.8703007518796992,1323,0.643,0.238,0.1689999999999999,0.293,0.301,0.762,0.0,0.49,0.779,0.588,0.03759398496240601,20,15,0.231203007518797,123,49,6,23,72,0.24210526315789474,11,4,0,0,0
596295,16561,Austin Gomber,COL,29,2023,603,0.14427861,333,139.0,604,2162,3.5794701986754967,1381,0.639,0.256,0.142,0.261,0.34,0.7440000000000001,0.0,0.475,0.809,0.632,0.04304635761589404,26,20,0.1804635761589404,109,51,6,22,64,0.2558139534883721,10,5,0,0,0
643493,15290,Austin Pruitt,OAK,32,2022,224,0.16964286,771,55.1,224,809,3.611607142857143,538,0.665,0.236,0.19,0.247,0.327,0.764,0.0,0.508,0.752,0.679,0.013392857142857142,3,2,0.22767857142857142,51,21,1,10,28,0.2631578947368421,5,1,0,0,0
643493,15290,Austin Pruitt,OAK,33,2023,196,0.15306122,754,48.1,197,760,3.8578680203045685,486,0.64,0.241,0.154,0.29,0.315,0.759,0.0,0.486,0.797,0.574,0.04568527918781726,9,7,0.19289340101522842,38,23,3,11,19,0.36666666666666664,5,1,0,0,0
608723,15047,Austin Voth,WSN,29,2021,248,0.23790323,1071,57.1,248,1021,4.116935483870968,640,0.627,0.228,0.1939999999999999,0.3279999999999999,0.25,0.772,0.0,0.484,0.7490000000000001,0.5770000000000001,0.056451612903225805,14,7,0.25,62,32,1,14,45,0.23728813559322035,14,2,0,0,0
608723,15047,Austin Voth,- - -,30,2022,442,0.20361991,1008,202.4,884,3524,3.986425339366516,2234,0.636,0.24666666666666667,0.18066666666666667,0.289,0.28333333333333327,0.7533333333333333,0.0,0.47866666666666663,0.7603333333333332,0.622,0.04524886877828054,40,24,0.2692307692307692,238,106,8,34,146,0.18888888888888888,16,16,0,0,0
608723,15047,Austin Voth,BAL,31,2023,160,0.2125,988,34.2,160,664,4.15,426,0.643,0.256,0.178,0.312,0.254,0.7440000000000001,0.0,0.477,0.76,0.6,0.04375,7,5,0.30625,49,29,5,12,22,0.35294117647058826,4,1,0,0,0
641927,21224,Bailey Ober,MIN,25,2021,379,0.25329815,746,92.1,380,1476,3.8842105263157896,993,0.6729999999999999,0.251,0.184,0.3,0.265,0.7490000000000001,0.0,0.504,0.754,0.6709999999999999,0.021052631578947368,8,7,0.36578947368421055,139,67,10,17,79,0.17708333333333334,14,1,0,0,0
641927,21224,Bailey Ober,MIN,26,2022,227,0.2246696,705,56.0,227,854,3.762114537444934,571,0.669,0.208,0.2189999999999999,0.287,0.285,0.792,0.0,0.529,0.723,0.6779999999999999,0.013215859030837005,3,3,0.29955947136563876,68,34,2,5,46,0.09803921568627451,13,0,0,0,0
641927,21224,Bailey Ober,MIN,27,2023,577,0.25303293,698,144.1,580,2327,4.0120689655172415,1554,0.6679999999999999,0.205,0.228,0.313,0.254,0.795,0.0,0.531,0.713,0.657,0.013793103448275862,8,6,0.3310344827586207,192,91,9,14,132,0.0958904109589041,19,2,0,0,0
689225,26079,Beau Brieske,DET,24,2022,339,0.15929204,123,81.2,340,1287,3.7852941176470587,829,0.644,0.215,0.141,0.332,0.312,0.785,0.0,0.506,0.82,0.597,0.03823529411764706,13,11,0.2323529411764706,79,46,7,16,38,0.2962962962962963,6,2,0,0,0
689225,26079,Beau Brieske,DET,25,2023,152,0.20394737,100,35.0,152,637,4.190789473684211,404,0.634,0.22,0.171,0.3389999999999999,0.27,0.78,0.0,0.495,0.7809999999999999,0.6509999999999999,0.02631578947368421,4,2,0.28289473684210525,43,19,1,8,23,0.25806451612903225,4,2,0,0,0
594902,14932,Ben Lively,CIN,31,2023,383,0.20626632,543,88.2,383,1383,3.6109660574412534,885,0.64,0.29,0.147,0.251,0.312,0.71,0.0,0.4539999999999999,0.7929999999999999,0.606,0.0391644908616188,15,8,0.21409921671018275,82,43,2,28,51,0.35443037974683544,13,7,0,0,0
453284,5224,Blake Parker,CLE,36,2021,185,0.2,764,43.2,186,713,3.8333333333333335,457,0.6409999999999999,0.267,0.173,0.271,0.289,0.733,0.0,0.47,0.764,0.608,0.026881720430107527,5,5,0.25268817204301075,47,26,4,8,29,0.21621621621621623,3,0,0,0,0
605483,13543,Blake Snell,SDP,28,2021,550,0.30909091,969,128.2,550,2344,4.261818181818182,1424,0.608,0.2689999999999999,0.2319999999999999,0.282,0.216,0.731,0.0,0.444,0.682,0.575,0.07818181818181819,43,28,0.28545454545454546,157,93,6,39,131,0.22941176470588234,34,14,0,0,0
605483,13543,Blake Snell,SDP,29,2022,535,0.31962617,903,128.0,536,2341,4.367537313432836,1455,0.622,0.2289999999999999,0.253,0.304,0.214,0.7709999999999999,0.0,0.479,0.672,0.6459999999999999,0.048507462686567165,26,18,0.29850746268656714,160,78,1,17,154,0.09941520467836257,22,8,0,0,0
605483,13543,Blake Snell,SDP,30,2023,742,0.31536388,874,180.0,745,3169,4.253691275167785,1849,0.584,0.265,0.2739999999999999,0.241,0.22,0.735,0.0,0.429,0.627,0.591,0.05771812080536913,43,27,0.19865771812080538,148,75,7,42,192,0.1794871794871795,33,16,0,0,0
642130,16418,Blake Taylor,HOU,25,2021,188,0.21808511,1023,42.2,188,748,3.978723404255319,444,0.594,0.248,0.185,0.286,0.282,0.752,0.0,0.447,0.754,0.484,0.10638297872340426,20,10,0.18617021276595744,35,16,2,13,28,0.3170731707317073,4,8,0,0,0
676272,27483,Bobby Miller,LAD,24,2023,505,0.23564356,635,124.1,507,1961,3.8678500986193294,1277,0.6509999999999999,0.26,0.198,0.2689999999999999,0.273,0.74,0.0,0.482,0.732,0.643,0.03155818540433925,16,13,0.27613412228796846,140,81,11,21,98,0.17647058823529413,16,3,0,0,0
670102,20548,Bowden Francis,TOR,27,2023,136,0.25735294,285,36.1,136,539,3.963235294117647,361,0.67,0.26,0.172,0.313,0.255,0.74,0.0,0.495,0.768,0.64,0.029411764705882353,4,3,0.35294117647058826,48,30,2,8,27,0.22857142857142856,8,1,0,0,0
502202,10133,Brad Boxberger,MIL,33,2021,266,0.31203008,119,64.2,267,1074,4.022471910112359,688,0.6409999999999999,0.285,0.228,0.266,0.221,0.715,0.0,0.4579999999999999,0.6809999999999999,0.5660000000000001,0.04119850187265917,11,9,0.30711610486891383,82,47,2,21,62,0.25301204819277107,17,2,0,0,0
502202,10133,Brad Boxberger,MIL,34,2022,268,0.25373134,109,64.0,268,1090,4.067164179104478,699,0.6409999999999999,0.33,0.163,0.262,0.245,0.67,0.0,0.429,0.7559999999999999,0.66,0.04477611940298507,12,5,0.33955223880597013,91,52,1,26,42,0.38235294117647056,14,6,0,0,0
542960,6627,Brad Brach,CIN,35,2021,139,0.23741007,121,30.0,140,579,4.135714285714286,356,0.615,0.278,0.216,0.261,0.244,0.722,0.0,0.444,0.7,0.6,0.09285714285714286,13,7,0.2714285714285714,38,22,4,6,27,0.18181818181818182,8,4,0,0,0
543272,9111,Brad Hand,- - -,31,2021,278,0.21942446,434,183.70000000000002,793,3078,3.8814627994955866,1936,0.6314,0.315,0.146,0.262,0.277,0.6849999999999999,0.0,0.433,0.7869999999999999,0.6162,0.04665825977301387,37,17,0.223203026481715,177,82,2,68,110,0.38202247191011235,28,11,0,0,0
543272,9111,Brad Hand,PHI,32,2022,198,0.19191919,416,45.0,198,817,4.126262626262626,505,0.618,0.347,0.121,0.273,0.259,0.653,0.0,0.4039999999999999,0.815,0.561,0.06565656565656566,13,9,0.2828282828282828,56,33,2,15,23,0.39473684210526316,10,3,0,0,0
543272,9111,Brad Hand,- - -,33,2023,236,0.25,363,106.4,472,1938,4.1059322033898304,1222,0.6323333333333333,0.29433333333333334,0.15466666666666667,0.30233333333333334,0.24866666666666667,0.7056666666666667,0.0,0.445,0.7813333333333334,0.5876666666666667,0.059322033898305086,28,16,0.3093220338983051,146,80,6,36,82,0.3050847457627119,16,8,0,0,0
641745,15734,Brad Keller,KCR,25,2021,613,0.19575856,537,133.2,613,2348,3.830342577487765,1435,0.611,0.267,0.1639999999999999,0.275,0.294,0.733,0.0,0.4479999999999999,0.7759999999999999,0.594,0.05057096247960848,31,17,0.200652528548124,123,57,8,33,86,0.2773109243697479,15,14,0,0,0
641745,15734,Brad Keller,KCR,26,2022,617,0.16531605,488,139.2,617,2275,3.6871961102106967,1419,0.624,0.218,0.1689999999999999,0.292,0.321,0.782,0.0,0.488,0.784,0.541,0.050243111831442464,31,19,0.17504051863857376,108,58,3,22,80,0.21568627450980393,17,11,0,0,0
641745,15734,Brad Keller,KCR,27,2023,211,0.14691943,464,45.1,211,878,4.161137440758294,480,0.547,0.315,0.156,0.254,0.275,0.685,0.0,0.375,0.772,0.498,0.11374407582938388,24,13,0.17535545023696683,37,23,4,8,23,0.25806451612903225,3,11,0,0,0
663903,25377,Brady Singer,KCR,24,2021,586,0.22354949,953,128.1,586,2283,3.8959044368600684,1454,0.637,0.313,0.174,0.244,0.2689999999999999,0.687,0.0,0.4379999999999999,0.747,0.556,0.042662116040955635,25,14,0.2235494880546075,131,73,10,33,98,0.25190839694656486,24,10,0,0,0
663903,25377,Brady Singer,KCR,25,2022,621,0.24154589,890,153.1,624,2376,3.8076923076923075,1553,0.654,0.322,0.156,0.249,0.2739999999999999,0.6779999999999999,0.0,0.4429999999999999,0.77,0.599,0.03685897435897436,23,14,0.28846153846153844,180,108,7,53,97,0.35333333333333333,27,9,0,0,0
663903,25377,Brady Singer,KCR,26,2023,702,0.18945869,864,159.2,702,2613,3.7222222222222223,1669,0.639,0.287,0.162,0.244,0.307,0.713,0.0,0.455,0.773,0.615,0.039886039886039885,28,13,0.19230769230769232,135,78,4,39,94,0.2932330827067669,22,15,0,0,0
656232,19866,Brandon Bielak,HOU,25,2021,218,0.21100917,110,50.0,218,835,3.830275229357798,530,0.635,0.26,0.187,0.2739999999999999,0.2789999999999999,0.74,0.0,0.469,0.747,0.523,0.03669724770642202,8,5,0.24311926605504589,53,33,6,12,34,0.2608695652173913,7,3,0,0,0
656232,19866,Brandon Bielak,HOU,27,2023,353,0.17563739,74,80.0,354,1394,3.937853107344633,823,0.59,0.238,0.18,0.278,0.304,0.762,0.0,0.45,0.764,0.511,0.05367231638418079,19,14,0.1751412429378531,62,26,4,14,48,0.22580645161290322,8,5,0,0,0
676714,23460,Brandon Hughes,CHC,26,2022,239,0.28451883,463,57.2,239,970,4.058577405857741,624,0.643,0.24,0.252,0.2769999999999999,0.231,0.76,0.0,0.489,0.669,0.669,0.06694560669456066,16,10,0.301255230125523,72,33,1,17,51,0.25,7,3,0,0,0
694297,27782,Brandon Pfaadt,ARI,24,2023,421,0.22327791,740,96.0,422,1612,3.8199052132701423,1061,0.6579999999999999,0.251,0.188,0.281,0.281,0.7490000000000001,0.0,0.493,0.75,0.637,0.030805687203791468,13,8,0.23696682464454977,100,56,4,19,75,0.20212765957446807,18,5,0,0,0
666129,21844,Braxton Garrett,MIA,23,2021,159,0.20125786,366,34.0,160,604,3.775,377,0.624,0.281,0.156,0.284,0.2789999999999999,0.7190000000000001,0.0,0.449,0.782,0.638,0.03125,5,3,0.2,32,20,2,8,23,0.25806451612903225,6,2,0,0,0
666129,21844,Braxton Garrett,MIA,24,2022,373,0.24128686,348,88.0,373,1436,3.8498659517426272,965,0.672,0.284,0.192,0.266,0.258,0.716,0.0,0.481,0.732,0.66,0.029490616621983913,11,8,0.3512064343163539,131,75,4,21,69,0.23333333333333334,26,2,0,0,0
666129,21844,Braxton Garrett,MIA,25,2023,659,0.23672231,313,159.2,662,2480,3.7462235649546827,1641,0.662,0.286,0.181,0.25,0.282,0.7140000000000001,0.0,0.472,0.746,0.66,0.02416918429003021,16,13,0.26586102719033233,176,83,6,54,102,0.34615384615384615,21,3,0,0,0
678394,23920,Brayan Bello,BOS,23,2022,268,0.20522388,90,57.1,268,994,3.708955223880597,616,0.62,0.258,0.193,0.25,0.299,0.742,0.0,0.46,0.74,0.623,0.04477611940298507,12,7,0.26865671641791045,72,39,6,13,42,0.23636363636363636,10,4,0,0,0
678394,23920,Brayan Bello,BOS,24,2023,668,0.19760479,63,157.0,670,2616,3.9044776119402984,1652,0.632,0.2339999999999999,0.187,0.285,0.294,0.7659999999999999,0.0,0.484,0.7559999999999999,0.642,0.03731343283582089,25,19,0.21194029850746268,142,71,7,25,107,0.1893939393939394,21,6,0,0,0
657514,16835,Brennan Bernardino,BOS,31,2023,216,0.26851852,64,50.2,217,865,3.986175115207373,538,0.622,0.346,0.162,0.243,0.249,0.654,0.0,0.407,0.753,0.535,0.041474654377880185,9,6,0.24423963133640553,53,32,3,22,36,0.3793103448275862,7,2,0,0,0
641703,16466,Brent Honeywell Jr.,- - -,28,2023,234,0.19230769,418,103.5,470,1884,4.008510638297873,1152,0.609,0.20633333333333329,0.19766666666666666,0.29466666666666663,0.30133333333333334,0.7936666666666666,0.0,0.48299999999999993,0.7520000000000001,0.5193333333333333,0.05531914893617021,26,20,0.20425531914893616,96,54,10,24,66,0.26666666666666666,24,6,0,0,0
608718,13942,Brent Suter,MIL,31,2021,313,0.22044728,1009,73.1,314,1221,3.888535031847134,789,0.6459999999999999,0.245,0.158,0.319,0.278,0.755,0.0,0.488,0.79,0.621,0.03184713375796178,10,4,0.24203821656050956,76,41,2,16,53,0.2318840579710145,13,3,0,0,0
608718,13942,Brent Suter,MIL,32,2022,272,0.19485294,945,66.2,272,1071,3.9375,672,0.627,0.253,0.201,0.257,0.289,0.747,0.0,0.469,0.731,0.629,0.04779411764705882,13,11,0.23897058823529413,65,27,2,7,46,0.1320754716981132,9,2,0,0,0
608718,13942,Brent Suter,COL,33,2023,292,0.18835616,917,69.1,294,1129,3.8401360544217686,702,0.622,0.288,0.158,0.256,0.298,0.7120000000000001,0.0,0.4429999999999999,0.778,0.622,0.02040816326530612,6,4,0.20068027210884354,59,25,3,19,36,0.34545454545454546,10,2,0,0,0
474463,8223,Brett Anderson,MIL,33,2021,409,0.14180929,29,96.0,410,1505,3.6707317073170733,888,0.59,0.294,0.118,0.226,0.361,0.706,0.0,0.417,0.833,0.561,0.06097560975609756,25,19,0.15609756097560976,64,17,2,18,40,0.3103448275862069,6,6,0,0,0
656271,17968,Brock Burke,TEX,25,2022,328,0.27439024,137,82.1,328,1330,4.054878048780488,854,0.642,0.267,0.18,0.304,0.248,0.733,0.0,0.471,0.754,0.601,0.051829268292682924,17,11,0.28353658536585363,93,45,4,29,61,0.32222222222222224,10,5,0,0,0
656271,17968,Brock Burke,TEX,26,2023,250,0.208,120,59.2,250,914,3.656,638,0.698,0.19,0.18,0.337,0.293,0.81,0.0,0.5660000000000001,0.778,0.624,0.024,6,3,0.272,68,37,8,15,37,0.28846153846153844,8,0,0,0,0
669145,20370,Bruce Zimmermann,BAL,26,2021,285,0.19649123,1157,64.1,287,1105,3.8501742160278747,695,0.629,0.263,0.188,0.253,0.295,0.737,0.0,0.4629999999999999,0.7440000000000001,0.575,0.05574912891986063,16,10,0.21951219512195122,63,37,3,9,47,0.16071428571428573,10,6,0,0,0
669145,20370,Bruce Zimmermann,BAL,27,2022,320,0.153125,1081,73.2,321,1130,3.520249221183801,757,0.67,0.242,0.144,0.275,0.3389999999999999,0.758,0.0,0.508,0.81,0.657,0.03115264797507788,10,10,0.2585669781931464,83,50,5,10,39,0.20408163265306123,7,0,0,0,0
660813,20367,Brusdar Graterol,LAD,22,2021,150,0.18,401,33.1,150,523,3.486666666666667,361,0.69,0.258,0.141,0.31,0.291,0.742,0.0,0.512,0.81,0.647,0.06666666666666667,10,2,0.28,42,26,3,8,19,0.2962962962962963,4,2,0,0,0
660813,20367,Brusdar Graterol,LAD,23,2022,197,0.21827411,386,49.2,197,672,3.4111675126903553,485,0.722,0.208,0.1669999999999999,0.3339999999999999,0.291,0.792,0.0,0.5710000000000001,0.789,0.655,0.02030456852791878,4,1,0.3553299492385787,70,53,5,9,34,0.20930232558139536,16,2,0,0,0
660813,20367,Brusdar Graterol,LAD,24,2023,257,0.18677043,343,67.1,258,929,3.60077519379845,636,0.685,0.259,0.123,0.311,0.307,0.741,0.0,0.507,0.8340000000000001,0.659,0.03875968992248062,10,9,0.34108527131782945,88,50,12,20,28,0.4166666666666667,9,0,0,0,0
650556,16609,Bryan Abreu,HOU,24,2021,161,0.22360248,4,36.0,161,689,4.279503105590062,407,0.591,0.233,0.238,0.273,0.256,0.767,0.0,0.4529999999999999,0.6890000000000001,0.422,0.08695652173913043,14,10,0.2111801242236025,34,21,3,6,30,0.16666666666666666,6,4,0,0,0
650556,16609,Bryan Abreu,HOU,25,2022,248,0.35483871,6,60.1,249,1020,4.096385542168675,633,0.621,0.209,0.31,0.276,0.205,0.7909999999999999,0.0,0.491,0.609,0.562,0.0642570281124498,16,10,0.285140562248996,71,40,4,12,76,0.13636363636363635,9,6,0,0,0
650556,16609,Bryan Abreu,HOU,26,2023,287,0.34843206,5,72.0,288,1213,4.211805555555555,753,0.622,0.2789999999999999,0.287,0.231,0.203,0.721,0.0,0.4479999999999999,0.602,0.5589999999999999,0.0625,18,12,0.2916666666666667,84,52,3,18,81,0.18181818181818182,17,6,0,0,0
641329,19804,Bryan Baker,BAL,27,2022,291,0.26116838,50,69.2,291,1181,4.058419243986254,737,0.624,0.28,0.1969999999999999,0.271,0.252,0.72,0.0,0.45,0.727,0.636,0.048109965635738834,14,9,0.2508591065292096,73,30,4,22,54,0.2894736842105263,6,4,0,0,0
641329,19804,Bryan Baker,BAL,28,2023,186,0.27419355,36,45.0,188,786,4.180851063829787,488,0.622,0.2269999999999999,0.182,0.365,0.225,0.773,0.0,0.48,0.764,0.665,0.05851063829787234,11,5,0.3723404255319149,70,33,3,13,37,0.26,6,4,0,0,0
650530,19457,Bryan Garcia,DET,26,2021,192,0.16666667,352,39.1,192,731,3.8072916666666665,430,0.588,0.223,0.177,0.291,0.309,0.777,0.0,0.457,0.772,0.557,0.09375,18,12,0.19270833333333334,37,18,3,12,20,0.375,4,5,0,0,0
663773,26304,Bryan Hoeing,MIA,26,2023,304,0.17434211,412,70.2,304,1125,3.700657894736842,704,0.626,0.3,0.153,0.2289999999999999,0.318,0.7,0.0,0.4379999999999999,0.7809999999999999,0.645,0.05263157894736842,16,10,0.1875,57,18,2,18,35,0.33962264150943394,6,4,0,0,0
693433,30279,Bryan Woo,SEA,23,2023,371,0.25067385,1046,87.2,371,1449,3.9056603773584904,957,0.6609999999999999,0.23,0.216,0.303,0.251,0.77,0.0,0.509,0.7190000000000001,0.644,0.03234501347708895,12,6,0.3908355795148248,145,102,11,25,67,0.2717391304347826,22,5,0,0,0
682243,29837,Bryce Miller,SEA,24,2023,537,0.22160149,637,131.1,538,2095,3.8940520446096656,1414,0.675,0.217,0.19,0.32,0.272,0.7829999999999999,0.0,0.528,0.757,0.6579999999999999,0.03903345724907063,21,17,0.3308550185873606,178,104,9,29,90,0.24369747899159663,18,4,0,0,0
571656,14814,Buck Farmer,DET,30,2021,171,0.21637427,303,35.1,171,726,4.245614035087719,439,0.605,0.26,0.1889999999999999,0.305,0.246,0.74,0.0,0.4479999999999999,0.745,0.591,0.06432748538011696,11,7,0.21637426900584794,37,19,1,10,27,0.2702702702702703,5,3,0,0,0
571656,14814,Buck Farmer,CIN,31,2022,199,0.27135678,300,47.0,201,855,4.253731343283582,523,0.612,0.258,0.231,0.283,0.228,0.742,0.0,0.4539999999999999,0.688,0.622,0.03980099502487562,8,5,0.20398009950248755,41,20,1,14,40,0.25925925925925924,9,3,0,0,0
571656,14814,Buck Farmer,CIN,32,2023,309,0.22653722,264,75.0,309,1223,3.957928802588997,768,0.628,0.253,0.2269999999999999,0.253,0.268,0.747,0.0,0.469,0.6970000000000001,0.625,0.05177993527508091,16,13,0.29449838187702265,91,48,4,15,54,0.21739130434782608,14,3,0,0,0
615698,19312,Cal Quantrill,CLE,26,2021,616,0.19642857,822,149.2,616,2357,3.8262987012987013,1477,0.627,0.251,0.166,0.286,0.297,0.7490000000000001,0.0,0.47,0.779,0.6559999999999999,0.03409090909090909,21,17,0.21753246753246752,134,50,9,47,74,0.3884297520661157,8,4,0,0,0
615698,19312,Cal Quantrill,CLE,27,2022,770,0.16623377,774,186.1,770,2919,3.790909090909091,1875,0.642,0.243,0.14,0.305,0.312,0.757,0.0,0.486,0.815,0.639,0.033766233766233764,26,19,0.23766233766233766,183,89,11,34,94,0.265625,19,7,0,0,0
615698,19312,Cal Quantrill,CLE,28,2023,444,0.13063063,756,99.2,444,1711,3.8536036036036037,1056,0.618,0.239,0.144,0.292,0.326,0.7609999999999999,0.0,0.47,0.8109999999999999,0.622,0.036036036036036036,16,11,0.21621621621621623,96,40,6,10,47,0.17543859649122806,6,5,0,0,0
573204,10078,Caleb Thielbar,MIN,34,2021,266,0.28947368,1029,64.0,267,1106,4.142322097378277,736,0.665,0.255,0.1969999999999999,0.322,0.226,0.745,0.0,0.495,0.735,0.596,0.0299625468164794,8,7,0.31835205992509363,85,45,4,18,59,0.23376623376623376,15,1,0,0,0
573204,10078,Caleb Thielbar,MIN,35,2022,245,0.32653061,962,59.1,246,996,4.048780487804878,694,0.6970000000000001,0.218,0.236,0.3339999999999999,0.212,0.782,0.0,0.545,0.698,0.687,0.04065040650406504,10,9,0.45934959349593496,113,70,9,15,65,0.1875,21,0,0,0,0
573204,10078,Caleb Thielbar,MIN,36,2023,120,0.3,935,30.2,121,481,3.975206611570248,317,0.659,0.24,0.183,0.331,0.246,0.76,0.0,0.501,0.759,0.579,0.03305785123966942,4,4,0.2975206611570248,36,16,0,11,25,0.3055555555555556,5,0,0,0,0
605218,13607,Carl Edwards Jr.,WSN,30,2022,256,0.21875,277,62.0,256,1014,3.9609375,652,0.643,0.253,0.183,0.298,0.267,0.747,0.0,0.48,0.7559999999999999,0.613,0.03515625,9,6,0.2578125,66,35,6,20,36,0.35714285714285715,12,3,0,0,0
605218,13607,Carl Edwards Jr.,WSN,31,2023,142,0.16901408,245,31.2,142,565,3.9788732394366195,352,0.623,0.239,0.165,0.313,0.284,0.7609999999999999,0.0,0.474,0.784,0.606,0.04225352112676056,6,4,0.2887323943661972,41,26,1,4,20,0.16666666666666666,2,0,0,0,0
608032,14542,Carlos Estévez,COL,28,2021,270,0.22222222,296,61.2,271,1007,3.715867158671587,641,0.637,0.217,0.193,0.298,0.292,0.7829999999999999,0.0,0.499,0.753,0.598,0.04059040590405904,11,8,0.21033210332103322,57,32,5,12,48,0.2,6,3,0,0,0
608032,14542,Carlos Estévez,COL,29,2022,235,0.22978723,292,57.0,236,1021,4.326271186440678,637,0.624,0.196,0.177,0.38,0.246,0.804,0.0,0.501,0.779,0.597,0.0423728813559322,10,4,0.2627118644067797,62,27,0,11,43,0.2037037037037037,6,5,0,0,0
608032,14542,Carlos Estévez,LAA,30,2023,281,0.27758007,255,62.1,281,1127,4.01067615658363,750,0.665,0.22,0.215,0.3429999999999999,0.223,0.78,0.0,0.519,0.725,0.648,0.05693950177935943,16,6,0.36298932384341637,102,61,4,20,58,0.2564102564102564,19,5,0,0,0
672578,22713,Carlos Hernández,KCR,24,2021,358,0.20670391,470,85.2,359,1434,3.9944289693593316,872,0.608,0.222,0.201,0.303,0.2739999999999999,0.778,0.0,0.473,0.742,0.532,0.052924791086350974,19,6,0.21727019498607242,78,44,2,9,65,0.12162162162162163,9,12,0,0,0
672578,22713,Carlos Hernández,KCR,25,2022,266,0.13157895,438,56.0,267,1035,3.8764044943820224,634,0.613,0.226,0.183,0.278,0.314,0.774,0.0,0.474,0.764,0.5770000000000001,0.07116104868913857,19,12,0.18352059925093633,49,30,7,3,32,0.08571428571428572,5,6,0,0,0
672578,22713,Carlos Hernández,KCR,26,2023,300,0.25666667,395,70.0,301,1249,4.149501661129568,801,0.6409999999999999,0.191,0.246,0.325,0.238,0.809,0.0,0.519,0.696,0.588,0.03322259136212625,10,2,0.3023255813953488,91,56,5,13,64,0.16883116883116883,16,7,0,0,0
669387,27572,Carmen Mlodzinski,PIT,24,2023,152,0.22368421,653,36.0,153,617,4.032679738562091,383,0.621,0.2689999999999999,0.157,0.316,0.258,0.731,0.0,0.4539999999999999,0.7859999999999999,0.608,0.0457516339869281,7,3,0.3333333333333333,51,35,3,10,24,0.29411764705882354,9,3,0,0,0
663554,20492,Casey Mize,DET,24,2021,612,0.19281046,699,150.1,617,2357,3.820097244732577,1491,0.633,0.276,0.1639999999999999,0.264,0.296,0.7240000000000001,0.0,0.4579999999999999,0.774,0.618,0.024311183144246355,15,10,0.23014586709886548,142,68,6,32,86,0.2711864406779661,15,5,0,0,0
641771,14975,Chad Kuhl,PIT,28,2021,349,0.21489971,577,80.1,351,1436,4.091168091168091,839,0.584,0.288,0.193,0.253,0.266,0.7120000000000001,0.0,0.416,0.7290000000000001,0.513,0.07977207977207977,28,17,0.18233618233618235,64,29,4,13,62,0.17333333333333334,4,10,0,0,0
641771,14975,Chad Kuhl,COL,29,2022,617,0.17828201,525,137.0,618,2375,3.843042071197411,1461,0.615,0.26,0.175,0.261,0.304,0.74,0.0,0.455,0.764,0.595,0.04854368932038835,30,20,0.215210355987055,133,68,10,19,91,0.17272727272727273,12,9,0,0,0
641771,14975,Chad Kuhl,WSN,30,2023,187,0.1657754,506,38.1,188,770,4.095744680851064,429,0.557,0.263,0.196,0.249,0.291,0.737,0.0,0.41,0.7340000000000001,0.516,0.1276595744680851,24,13,0.14361702127659576,27,5,0,2,29,0.06451612903225806,1,10,0,0,0
656212,19865,Charlie Barnes,MIN,25,2021,175,0.11428571,72,38.0,175,655,3.742857142857143,401,0.612,0.264,0.125,0.2739999999999999,0.337,0.736,0.0,0.45,0.831,0.611,0.05142857142857143,9,7,0.22285714285714286,39,18,0,5,15,0.25,5,2,0,0,0
